Platform,Handle,Content_Type,Title_Caption,URL,Content_ID,Upload_Date,Views,Likes,Tournament,Accreditation_Status,Content_Format,Featured_Entities,Featured_On_Portfolio
YouTube,@spinandswing26,Video,Last Over thriller !! | Rcb vs Csk - IPL 2025 | Spin & Swing,https://www.youtube.com/watch?v=q13u60I7PoI,q13u60I7PoI,,181,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,"Royal Challengers Bengaluru (RCB), Chennai Super Kings (CSK)",No
YouTube,@abhishekunseen26,Short,Koi seekha do yr 🥲,https://www.youtube.com/shorts/XITX18N1bMs,XITX18N1bMs,,181,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@abhishekunseen26,Short,Trend or what 😛,https://www.youtube.com/shorts/7jFLscyx3SI,7jFLscyx3SI,,181,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@abhishekunseen26,Short,Aise dosti achi nahi hai,https://www.youtube.com/shorts/gd_MgH659Zc,gd_MgH659Zc,,179,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@abhishekunseen26,Video,A day with my siblings,https://www.youtube.com/watch?v=ZBQLWByxCtk,ZBQLWByxCtk,,177,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@spinandswing26,Video,Can this team win Champions Trophy ?? | Spin & Swing,https://www.youtube.com/watch?v=BUc1galSKaA,BUc1galSKaA,,174,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@abhishekunseen26,Video,Demon Slayer Infinity Castle Movie Vlog ! ,https://www.youtube.com/watch?v=nnZrSLjgK3A,nnZrSLjgK3A,,174,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@abhishekunseen26,Short,My First Mini vlog | #01,https://www.youtube.com/shorts/1bl1AVI_vWU,1bl1AVI_vWU,,172,0,IPL 2026,Creator Studio / Personal,Behind The Scenes / Vlog,Mumbai Indians (MI),No
YouTube,@spinandswing26,Video,"IPL Preview Part 2 | CSK . LSG , DC , PBKS , KKR - IPL 2026 | Spin & Swing ",https://www.youtube.com/watch?v=QUXWg3M_tCc,QUXWg3M_tCc,,164,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,"Chennai Super Kings (CSK), Kolkata Knight Riders (KKR)",No
YouTube,@spinandswing26,Video,Can India Win T20 World Cup 2026 | Public Reaction on Squad ,https://www.youtube.com/watch?v=s0dwXD7Lcxs,s0dwXD7Lcxs,,164,0,ICC Men's T20 World Cup 2026,Creator Studio / Digital Production,Fan Vox Pop & Stadium Reaction,Spin & Swing,No
YouTube,@abhishekunseen26,Short,Dost ho to aisa 😼,https://www.youtube.com/shorts/6F0556ZGNTY,6F0556ZGNTY,,164,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@abhishekunseen26,Short,Hum ladke hai humare sath aisa he hota hai,https://www.youtube.com/shorts/A6Mm0Lsv8js,A6Mm0Lsv8js,,162,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@spinandswing26,Short,Cricket expert ki tarah aata hai,https://www.youtube.com/shorts/U8K-jcfNn4U,U8K-jcfNn4U,,161,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Video,Bum Bum Bumrah !!  | India vs Pakistan | T20 World Cup,https://www.youtube.com/watch?v=lSN2tp1b9h4,lSN2tp1b9h4,,160,0,ICC Men's T20 World Cup 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Video,CRICKET REWIND 2025  ,https://www.youtube.com/watch?v=LFkmdkpRU9I,LFkmdkpRU9I,,157,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Video,Rcb - The Champions of IPL 2025 | Pbks vs Rcb | Spin & Swing,https://www.youtube.com/watch?v=ojiCYQrR9cg,ojiCYQrR9cg,,156,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Royal Challengers Bengaluru (RCB),No
YouTube,@spinandswing26,Video,ONE - SIDED MATCH FOR INDIA ! | IND VS PAK T20 WORLD CUP 2026 ,https://www.youtube.com/watch?v=ZNjFL37t05c,ZNjFL37t05c,,152,0,ICC Men's T20 World Cup 2026,Independent Fan Coverage,Match Analysis & Tactics,Spin & Swing,No
YouTube,@spinandswing26,Video,PBKS VS GT MATCH DAY - VLOG 26 ,https://www.youtube.com/watch?v=JYfWUJXHZ1c,JYfWUJXHZ1c,,151,0,IPL 2026,Independent Fan Coverage,Behind The Scenes / Vlog,Gujarat Titans (GT),No
YouTube,@spinandswing26,Video,Shubman Gill Brilliant 269 | Ind vs Eng 2 test | Day 2 - Spin & Swing,https://www.youtube.com/watch?v=_Yi9o7Z2cck,_Yi9o7Z2cck,,151,0,International Cricket Bilateral,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@abhishekunseen26,Short,Essay mai bhi likh dunga 😭👍,https://www.youtube.com/shorts/rpMS4CI_HVY,rpMS4CI_HVY,,150,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@abhishekunseen26,Video,RAKSHA BANDHAN VLOG | VLOG 29  ,https://www.youtube.com/watch?v=k-Z8bCq8Ddc,k-Z8bCq8Ddc,,148,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@spinandswing26,Video,INDIA VS WEST INDIES 2nd TEST | VLOG 16 ,https://www.youtube.com/watch?v=DbkigMTRPfc,DbkigMTRPfc,,147,0,Creator Journey & Vlogs (Abhishek Unseen),Independent Fan Coverage,Behind The Scenes / Vlog,Spin & Swing,No
YouTube,@spinandswing26,Video,Vaibhav Suryavanshi hits record - breaking 100 | RR vs GT - IPL 2025 | Spin & Swing,https://www.youtube.com/watch?v=kpyG8OeGDaI,kpyG8OeGDaI,,147,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Gujarat Titans (GT),No
YouTube,@abhishekunseen26,Video,Most Expensive Shoes in India | Vlog - 7,https://www.youtube.com/watch?v=EozpqLliIOA,EozpqLliIOA,,145,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@abhishekunseen26,Short,Metro se he pareshan hu 🤧👍,https://www.youtube.com/shorts/KtAbReB3zJs,KtAbReB3zJs,,145,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@spinandswing26,Video,Bapu on fire ! Revenge completed| India vs England 2024,https://www.youtube.com/watch?v=5z_bPkBpZtQ,5z_bPkBpZtQ,,143,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Williamson vs Smith,https://www.youtube.com/shorts/gYqGeZtyat0,gYqGeZtyat0,,143,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Mumbai Indians (MI),No
YouTube,@abhishekunseen26,Video,A DAY IN MY VILLAGE 🏡 ,https://www.youtube.com/watch?v=0D-kOxk64vI,0D-kOxk64vI,,142,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@spinandswing26,Video,Rcb dominating on CSK ?? | Part -2,https://www.youtube.com/watch?v=41SEelCfjyw,41SEelCfjyw,,139,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,"Mumbai Indians (MI), Royal Challengers Bengaluru (RCB), Chennai Super Kings (CSK)",No
YouTube,@spinandswing26,Video,THALA FOR A REASON | RCB VS CSK | IPL 2024,https://www.youtube.com/watch?v=TNrnKNziacY,TNrnKNziacY,,136,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,"Royal Challengers Bengaluru (RCB), Chennai Super Kings (CSK)",No
YouTube,@abhishekunseen26,Short,Flower nahi Wildfire hai mai,https://www.youtube.com/shorts/aEifmwOJN7c,aEifmwOJN7c,,136,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@spinandswing26,Video,Virat Kohli vs Punjab Kings | Rcb vs Pbks | Mi vs Csk - IPL 2025 | Spin & Swing,https://www.youtube.com/watch?v=NRLHv0hBoEU,NRLHv0hBoEU,,135,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,"Mumbai Indians (MI), Royal Challengers Bengaluru (RCB), Chennai Super Kings (CSK)",No
YouTube,@abhishekunseen26,Video,Janeu Vlog | Vlog 21,https://www.youtube.com/watch?v=5adlYxE8t_8,5adlYxE8t_8,,131,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@spinandswing26,Video,Siraj Revenge Completed | Rcb vs Gt - IPL 2025 | Spin & Swing,https://www.youtube.com/watch?v=h7K_6zaKeCs,h7K_6zaKeCs,,130,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,"Gujarat Titans (GT), Royal Challengers Bengaluru (RCB)",No
YouTube,@spinandswing26,Video,3-1 in South Africa | Ind vs Sa - T20 Series,https://www.youtube.com/watch?v=ALRj9oLZpZw,ALRj9oLZpZw,,130,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Video,Central Delhi Vs Outer Delhi Match | Mayak Yadav - DPL 2026 ,https://www.youtube.com/watch?v=iVyg54KQIwE,iVyg54KQIwE,,129,0,DPL 2026 (Delhi Premier League),Accredited (DPL Field-of-Play Media Pass),Match Analysis & Tactics,"Central Delhi Kings, Outer Delhi",No
YouTube,@spinandswing26,Video,BACK TO BACK 3 CENTURY | IND VS WI TEST DAY 2 | VLOG 14 ,https://www.youtube.com/watch?v=x8Z08OX_ha8,x8Z08OX_ha8,,128,0,Creator Journey & Vlogs (Abhishek Unseen),Independent Fan Coverage,Behind The Scenes / Vlog,Spin & Swing,No
YouTube,@abhishekunseen26,Video,NXT EVENT 2025 | VLOG 17,https://www.youtube.com/watch?v=1yoRLy3lgZQ,1yoRLy3lgZQ,,122,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@spinandswing26,Video,England Bounce back !! | Who is going up 2-1 ? | Ind vs Eng 3rd Test - Day 4 | Spin & Swing ,https://www.youtube.com/watch?v=hGpOQkzsf94,hGpOQkzsf94,,121,0,International Cricket Bilateral,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@abhishekunseen26,Short,Episode 1 : Exploring Ganesh Chaturthi in Mumbai,https://www.youtube.com/shorts/RYQyXJaL1Ow,RYQyXJaL1Ow,,118,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@spinandswing26,Video,ONE SIDED WIN | INDIA VS WEST INDIES | 1st TEST MATCH - VLOG 15 ,https://www.youtube.com/watch?v=B-H9Gmz8ASc,B-H9Gmz8ASc,,117,0,Creator Journey & Vlogs (Abhishek Unseen),Independent Fan Coverage,Behind The Scenes / Vlog,Spin & Swing,No
YouTube,@spinandswing26,Video,Afghanistan into the Semi - Final | Afg vs Ban,https://www.youtube.com/watch?v=Ubd8yxHYpfQ,Ubd8yxHYpfQ,,116,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Mumbai Indians (MI),No
YouTube,@abhishekunseen26,Video,Delhi to Lucknow | Vlog 4,https://www.youtube.com/watch?v=QCB4sCbTOww,QCB4sCbTOww,,116,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@spinandswing26,Video,Virat Kohli Retires from Test Cricket | Spin & Swing,https://www.youtube.com/watch?v=ZZ2nv721kS8,ZZ2nv721kS8,,115,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Sab galat galat bataya hai,https://www.youtube.com/shorts/2tptnTQX2-Q,2tptnTQX2-Q,,114,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Video,RCB Destroy Kkr | KKR vs RCB - IPL 2025,https://www.youtube.com/watch?v=fbNsx-bDm9o,fbNsx-bDm9o,,113,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,"Royal Challengers Bengaluru (RCB), Kolkata Knight Riders (KKR)",No
YouTube,@abhishekunseen26,Video,De De Pyaar De 2 Movie | Vlog 35,https://www.youtube.com/watch?v=1Pan6DoDJJI,1Pan6DoDJJI,,113,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@abhishekunseen26,Short,You me and night out,https://www.youtube.com/shorts/oqeKvpelj_0,oqeKvpelj_0,,113,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@spinandswing26,Video,Rcb Into the Final | Rcb vs Pbks - IPL 2025 | Spin & Swing,https://www.youtube.com/watch?v=iTnp0KPRgG4,iTnp0KPRgG4,,112,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Royal Challengers Bengaluru (RCB),No
YouTube,@abhishekunseen26,Video,A day with my siblings | Part 2 | Vlog 22,https://www.youtube.com/watch?v=5_W5_kCunZI,5_W5_kCunZI,,111,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@spinandswing26,Video,WILL INDIA DEFEND THIS WORLD CUP ?? | Ft : @cricsinghofficial ,https://www.youtube.com/watch?v=-oaCI3LfJVo,-oaCI3LfJVo,,110,0,ICC Men's T20 World Cup 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Video,Gully Cricket Test match | Vlog 3,https://www.youtube.com/watch?v=2Vvchuz4nbI,2Vvchuz4nbI,,110,0,Creator Journey & Vlogs (Abhishek Unseen),Independent Fan Coverage,Behind The Scenes / Vlog,Spin & Swing,No
YouTube,@spinandswing26,Video,Gully Cricket  | Bhai vs Bhai,https://www.youtube.com/watch?v=Uop4VYNbI8A,Uop4VYNbI8A,,110,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@abhishekunseen26,Video,Diwali Vlog - Part 2,https://www.youtube.com/watch?v=HQKpwZBPeuo,HQKpwZBPeuo,,110,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@spinandswing26,Video,Virat vs Virat | Turf Cricket Vlog 4 | @SpinandSwing26,https://www.youtube.com/watch?v=9VnjVYdvKy8,9VnjVYdvKy8,,109,0,Creator Journey & Vlogs (Abhishek Unseen),Independent Fan Coverage,Behind The Scenes / Vlog,Spin & Swing,No
YouTube,@spinandswing26,Video,Abhishek Sharma Show | Ind vs Zim 2024,https://www.youtube.com/watch?v=uf70zKgZljE,uf70zKgZljE,,109,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@abhishekunseen26,Short,Mummy firse mar di 😭😭,https://www.youtube.com/shorts/_NZr3DwfhPk,_NZr3DwfhPk,,109,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@spinandswing26,Video,England won by 22 runs | Heartbreak !! | Ind vs Eng 3rd Test - Day 5 | Spin & Swing ,https://www.youtube.com/watch?v=Gq9L5Zj2tqA,Gq9L5Zj2tqA,,106,0,International Cricket Bilateral,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Kya karu mai is ldki ka 😞,https://www.youtube.com/shorts/LeAOjFxnBfI,LeAOjFxnBfI,,105,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@abhishekunseen26,Short,Demon Slayer: Infinity Castle,https://www.youtube.com/shorts/YE7U7diZZ8s,YE7U7diZZ8s,,104,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@spinandswing26,Video,CRICKET REWIND 2024,https://www.youtube.com/watch?v=w80x6xOJvZE,w80x6xOJvZE,,103,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@abhishekunseen26,Video,Money Heist Season 6 | Vlog 20,https://www.youtube.com/watch?v=0NqiejRxC5A,0NqiejRxC5A,,102,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@spinandswing26,Short,Pakistan Cricket Ground Condition #championstrophy2025 #pakistan #cricket,https://www.youtube.com/shorts/SXPhxIoTfDM,SXPhxIoTfDM,,101,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@abhishekunseen26,Video,Chandni Chowk Market | Vlog 34 ,https://www.youtube.com/watch?v=B_BF4WGAyuI,B_BF4WGAyuI,,100,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@abhishekunseen26,Video,Live Reporting Competition | Parul University ,https://www.youtube.com/watch?v=H9yNRbNpEis,H9yNRbNpEis,,99,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@abhishekunseen26,Video,EXPLORING GANESH CHATURTHI IN MUMBAI 2025 | Lalbaugcha Raja | Chinchpoklicha Chintamani Raja | VLOG ,https://www.youtube.com/watch?v=v9RIrIKPqCU,v9RIrIKPqCU,,99,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@abhishekunseen26,Video,A Day With My Sister in Lucknow | Vlog 28 ,https://www.youtube.com/watch?v=LUpF7zFxDZ8,LUpF7zFxDZ8,,99,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@abhishekunseen26,Short,Lalbaug Charaja 🥺❤️,https://www.youtube.com/shorts/EbBdNXb5-wI,EbBdNXb5-wI,,98,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@abhishekunseen26,Video,College Vlog - Masti rukni nahi chahiye,https://www.youtube.com/watch?v=dv1VpmrLQw8,dv1VpmrLQw8,,97,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@abhishekunseen26,Video,Navratri Vlog in Ahmedabad | Garba | Day 1 ,https://www.youtube.com/watch?v=NaBvT8s7q3s,NaBvT8s7q3s,,96,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@spinandswing26,Video,Gabba Test Draw |  1 - 1  | BGT 2024 - IND VS AUS,https://www.youtube.com/watch?v=sdT8ADzWGtI,sdT8ADzWGtI,,93,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Gujarat Titans (GT),No
YouTube,@abhishekunseen26,Video,University Visit | Vlog 18,https://www.youtube.com/watch?v=idh4hY-WY_0,idh4hY-WY_0,,93,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@abhishekunseen26,Video,Diwali Vlog,https://www.youtube.com/watch?v=tO8jMHhGr8I,tO8jMHhGr8I,,93,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@spinandswing26,Video,Mi won by 20 runs | Mi vs Gt Eliminator - IPL 2025 | Spin & Swing,https://www.youtube.com/watch?v=r4WooZ0PSCQ,r4WooZ0PSCQ,,92,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,"Gujarat Titans (GT), Mumbai Indians (MI)",No
YouTube,@abhishekunseen26,Short,Episode 4 : Lalbaugcha Raja 🙏🏻👑,https://www.youtube.com/shorts/0_d46gj8-2w,0_d46gj8-2w,,92,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@spinandswing26,Video,No jasprit Bumrah in Champions trophy | Spin & Swing,https://www.youtube.com/watch?v=B4AAcqXtHK8,B4AAcqXtHK8,,90,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@abhishekunseen26,Short,सुखकर्ता दुखहर्ता वार्ता विघ्नाची 🙏🏻,https://www.youtube.com/shorts/CgOUE3X7OTE,CgOUE3X7OTE,,90,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@spinandswing26,Video,Tuta hai Edgbaston ka ghamand | India's Historic Victory | Spin & Swing,https://www.youtube.com/watch?v=MmDH949Zah4,MmDH949Zah4,,89,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Video,Ashwani Kumar 4 Wicket | Kkr vs Mi - IPL 2025 | Spin & Swing,https://www.youtube.com/watch?v=rHhqVsE0Cf0,rHhqVsE0Cf0,,89,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,"Mumbai Indians (MI), Kolkata Knight Riders (KKR)",No
YouTube,@abhishekunseen26,Video,Delhi to Ahmedabad for IPL 2025 | Vlog 23,https://www.youtube.com/watch?v=6bywd4O0Yl8,6bywd4O0Yl8,,89,0,IPL 2026,Creator Studio / Personal,Behind The Scenes / Vlog,Abhishek Unseen,No
YouTube,@abhishekunseen26,Short,Ganesh Chaturthi 2025,https://www.youtube.com/shorts/359E_sft1UI,359E_sft1UI,,88,0,Creator Journey & Vlogs (Abhishek Unseen),Creator Studio / Personal,Short-form Cricket Content,Abhishek Unseen,No
YouTube,@spinandswing26,Video,Pant back to back hundred | Rahul Hundred | Ind vs Eng - Day 4 | Spin & Swing,https://www.youtube.com/watch?v=8EH3H27KkYM,8EH3H27KkYM,,85,0,International Cricket Bilateral,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Hawa me ghuma diya,https://www.youtube.com/shorts/FTFq-nEAUzw,FTFq-nEAUzw,,85,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Video,RCB Home Venue Curse ! | Rcb vs Pbks - IPL 2025 | Spin & Swing,https://www.youtube.com/watch?v=V7jLazWiVYI,V7jLazWiVYI,,83,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Royal Challengers Bengaluru (RCB),No
